Branch,City,cogs,Customer type,Date,Gender,gross income,Sum of gross margin percentage,Invoice ID,Payment,Product line,Rating,Sum of Quantity,Tax 5%,Total,Unit price
C,Naypyitaw,228.18,Normal,01-05-2019,Female,11.409,4.761904762,801-88-0346,Credit card,Fashion accessories,9.8,3,11.409,239.589,76.06
C,Naypyitaw,236.58,Normal,3/25/2019,Female,11.829,4.761904762,110-05-6330,Credit card,Food and beverages,9.4,6,11.829,248.409,39.43
C,Naypyitaw,238.36,Member,1/19/2019,Male,11.918,4.761904762,728-47-9078,Cash,Food and beverages,9.8,4,11.918,250.278,59.59
C,Naypyitaw,241.44,Member,2/15/2019,Female,12.072,4.761904762,541-89-9860,Cash,Fashion accessories,8.1,3,12.072,253.512,80.48
C,Naypyitaw,241.6,Member,03-03-2019,Female,12.08,4.761904762,324-41-6833,Ewallet,Electronic accessories,5.1,8,12.08,253.68,30.2
C,Naypyitaw,241.92,Member,03-11-2019,Male,12.096,4.761904762,584-86-7256,Credit card,Sports and travel,7.3,7,12.096,254.016,34.56
C,Naypyitaw,244.55,Member,03-09-2019,Male,12.2275,4.761904762,360-39-5055,Cash,Sports and travel,6.6,5,12.2275,256.7775,48.91
C,Naypyitaw,247.4,Normal,2/24/2019,Male,12.37,4.761904762,740-11-5257,Cash,Electronic accessories,7.1,10,12.37,259.77,24.74
C,Naypyitaw,25.46,Member,2/22/2019,Female,1.273,4.761904762,838-02-1821,Credit card,Home and lifestyle,5.2,2,1.273,26.733,12.73
C,Naypyitaw,252.15,Normal,1/23/2019,Female,12.6075,4.761904762,740-22-2500,Cash,Electronic accessories,9.8,3,12.6075,264.7575,84.05
C,Naypyitaw,252.48,Normal,1/29/2019,Male,12.624,4.761904762,382-25-8917,Cash,Fashion accessories,8.9,6,12.624,265.104,42.08
C,Naypyitaw,253.36,Member,01-02-2019,Female,12.668,4.761904762,345-68-9016,Credit card,Sports and travel,5.6,8,12.668,266.028,31.67
C,Naypyitaw,254.61,Member,1/25/2019,Female,12.7305,4.761904762,288-38-3758,Ewallet,Fashion accessories,7.4,3,12.7305,267.3405,84.87
C,Naypyitaw,257.16,Member,1/24/2019,Male,12.858,4.761904762,235-06-8510,Ewallet,Home and lifestyle,5.1,3,12.858,270.018,85.72
C,Naypyitaw,257.39,Member,01-11-2019,Female,12.8695,4.761904762,592-46-1692,Cash,Food and beverages,7.4,7,12.8695,270.2595,36.77
C,Naypyitaw,259.6,Member,03-03-2019,Female,12.98,4.761904762,211-05-0490,Cash,Electronic accessories,7.5,5,12.98,272.58,51.92
C,Naypyitaw,260.05,Member,02-08-2019,Female,13.0025,4.761904762,440-59-5691,Credit card,Health and beauty,7.7,7,13.0025,273.0525,37.15
C,Naypyitaw,260.4,Member,1/28/2019,Male,13.02,4.761904762,342-65-4817,Ewallet,Health and beauty,9.9,3,13.02,273.42,86.8
C,Naypyitaw,260.76,Member,02-07-2019,Female,13.038,4.761904762,641-96-3695,Ewallet,Fashion accessories,8.5,6,13.038,273.798,43.46
C,Naypyitaw,263.76,Member,02-07-2019,Male,13.188,4.761904762,380-94-4661,Credit card,Electronic accessories,6.9,4,13.188,276.948,65.94
C,Naypyitaw,264.56,Normal,3/19/2019,Male,13.228,4.761904762,568-90-5112,Credit card,Health and beauty,5.6,4,13.228,277.788,66.14
C,Naypyitaw,269.12,Normal,2/15/2019,Male,13.456,4.761904762,556-41-6224,Credit card,Health and beauty,9.3,8,13.456,282.576,33.64
C,Naypyitaw,270.66,Normal,2/18/2019,Male,13.533,4.761904762,597-78-7908,Cash,Fashion accessories,6.2,3,13.533,284.193,90.22
C,Naypyitaw,274.2,Member,2/15/2019,Male,13.71,4.761904762,400-80-4065,Credit card,Health and beauty,9.2,4,13.71,287.91,68.55
C,Naypyitaw,274.48,Normal,1/25/2019,Male,13.724,4.761904762,824-88-3614,Ewallet,Health and beauty,5.7,8,13.724,288.204,34.31
C,Naypyitaw,276.6,Member,2/14/2019,Male,13.83,4.761904762,235-46-8343,Credit card,Food and beverages,8.9,10,13.83,290.43,27.66
C,Naypyitaw,277.56,Normal,03-08-2019,Female,13.878,4.761904762,458-41-1477,Credit card,Health and beauty,9.5,6,13.878,291.438,46.26
C,Naypyitaw,279.18,Member,03-03-2019,Male,13.959,4.761904762,302-15-2162,Credit card,Health and beauty,4.3,6,13.959,293.139,46.53
C,Naypyitaw,279.24,Normal,1/28/2019,Female,13.962,4.761904762,593-65-1552,Credit card,Home and lifestyle,5.9,4,13.962,293.202,69.81
C,Naypyitaw,28.78,Normal,03-02-2019,Female,1.439,4.761904762,883-17-4236,Credit card,Sports and travel,7.2,2,1.439,30.219,14.39
C,Naypyitaw,280.62,Normal,03-11-2019,Male,14.031,4.761904762,689-16-9784,Cash,Food and beverages,6,6,14.031,294.651,46.77
C,Naypyitaw,283.62,Member,02-05-2019,Female,14.181,4.761904762,409-49-6995,Cash,Food and beverages,8.8,6,14.181,297.801,47.27
C,Naypyitaw,285.3,Member,3/18/2019,Female,14.265,4.761904762,263-87-5680,Ewallet,Home and lifestyle,7.8,10,14.265,299.565,28.53
C,Naypyitaw,285.57,Normal,01-08-2019,Female,14.2785,4.761904762,189-08-9157,Credit card,Fashion accessories,5.9,9,14.2785,299.8485,31.73
C,Naypyitaw,286.26,Member,2/16/2019,Female,14.313,4.761904762,408-66-6712,Ewallet,Health and beauty,4.4,6,14.313,300.573,47.71
C,Naypyitaw,29.74,Member,2/13/2019,Female,1.487,4.761904762,549-23-9016,Credit card,Food and beverages,8.9,2,1.487,31.227,14.87
C,Naypyitaw,290.46,Member,3/30/2019,Male,14.523,4.761904762,364-34-2972,Cash,Electronic accessories,6.7,3,14.523,304.983,96.82
C,Naypyitaw,294.63,Member,02-05-2019,Female,14.7315,4.761904762,210-67-5886,Credit card,Health and beauty,7.8,3,14.7315,309.3615,98.21
C,Naypyitaw,295.8,Normal,02-03-2019,Female,14.79,4.761904762,326-71-2155,Cash,Sports and travel,6.1,4,14.79,310.59,73.95
C,Naypyitaw,295.92,Normal,01-09-2019,Female,14.796,4.761904762,370-96-0655,Ewallet,Fashion accessories,7.1,6,14.796,310.716,49.32
C,Naypyitaw,299.56,Member,03-01-2019,Female,14.978,4.761904762,153-58-4872,Ewallet,Food and beverages,4.2,4,14.978,314.538,74.89
C,Naypyitaw,30.24,Normal,03-04-2019,Female,1.512,4.761904762,320-49-6392,Cash,Electronic accessories,8.4,1,1.512,31.752,30.24
C,Naypyitaw,30.41,Member,2/22/2019,Female,1.5205,4.761904762,488-25-4221,Credit card,Food and beverages,8.4,1,1.5205,31.9305,30.41
C,Naypyitaw,30.74,Member,3/16/2019,Male,1.537,4.761904762,617-15-4209,Cash,Health and beauty,7.2,2,1.537,32.277,15.37
C,Naypyitaw,30.98,Member,1/16/2019,Female,1.549,4.761904762,859-71-0933,Cash,Sports and travel,6.3,2,1.549,32.529,15.49
C,Naypyitaw,302.12,Member,3/19/2019,Female,15.106,4.761904762,728-88-7867,Ewallet,Home and lifestyle,8.3,4,15.106,317.226,75.53
C,Naypyitaw,305.82,Normal,3/24/2019,Female,15.291,4.761904762,588-01-7461,Cash,Food and beverages,4.2,9,15.291,321.111,33.98
C,Naypyitaw,307.76,Member,1/23/2019,Male,15.388,4.761904762,434-83-9547,Cash,Food and beverages,7.7,8,15.388,323.148,38.47
C,Naypyitaw,31.9,Member,01-05-2019,Female,1.595,4.761904762,573-98-8548,Ewallet,Fashion accessories,9.1,1,1.595,33.495,31.9
C,Naypyitaw,313.52,Member,3/24/2019,Female,15.676,4.761904762,118-62-1812,Cash,Home and lifestyle,7.9,4,15.676,329.196,78.38
C,Naypyitaw,318.08,Normal,1/23/2019,Female,15.904,4.761904762,477-59-2456,Cash,Fashion accessories,9.2,7,15.904,333.984,45.44
C,Naypyitaw,321.44,Member,2/23/2019,Female,16.072,4.761904762,787-56-0757,Credit card,Food and beverages,8.3,4,16.072,337.512,80.36
C,Naypyitaw,322.11,Member,03-10-2019,Female,16.1055,4.761904762,246-55-6923,Credit card,Home and lifestyle,5.1,9,16.1055,338.2155,35.79
C,Naypyitaw,324.85,Member,02-08-2019,Female,16.2425,4.761904762,815-04-6282,Credit card,Sports and travel,6.5,5,16.2425,341.0925,64.97
C,Naypyitaw,326.72,Normal,01-06-2019,Female,16.336,4.761904762,834-25-9262,Cash,Fashion accessories,9.1,4,16.336,343.056,81.68
C,Naypyitaw,326.88,Normal,02-07-2019,Female,16.344,4.761904762,810-60-6344,Credit card,Electronic accessories,6.5,8,16.344,343.224,40.86
C,Naypyitaw,328,Normal,2/15/2019,Female,16.4,4.761904762,246-11-3901,Cash,Electronic accessories,6.2,10,16.4,344.4,32.8
C,Naypyitaw,331.72,Member,1/20/2019,Male,16.586,4.761904762,257-73-1380,Ewallet,Sports and travel,9.6,4,16.586,348.306,82.93
C,Naypyitaw,334.38,Normal,2/24/2019,Male,16.719,4.761904762,803-83-5989,Ewallet,Home and lifestyle,7,6,16.719,351.099,55.73
C,Naypyitaw,336.28,Normal,03-07-2019,Male,16.814,4.761904762,598-47-9715,Ewallet,Electronic accessories,4.4,4,16.814,353.094,84.07
C,Naypyitaw,343.74,Normal,3/21/2019,Female,17.187,4.761904762,500-02-2261,Ewallet,Food and beverages,5.9,6,17.187,360.927,57.29
C,Naypyitaw,345.44,Normal,1/19/2019,Female,17.272,4.761904762,894-41-5205,Credit card,Food and beverages,8.3,8,17.272,362.712,43.18
C,Naypyitaw,35.89,Normal,2/23/2019,Male,1.7945,4.761904762,729-46-7422,Credit card,Food and beverages,7.9,1,1.7945,37.6845,35.89
C,Naypyitaw,351.9,Member,3/17/2019,Male,17.595,4.761904762,662-47-5456,Credit card,Fashion accessories,8.4,10,17.595,369.495,35.19
C,Naypyitaw,352.08,Normal,03-03-2019,Female,17.604,4.761904762,468-99-7231,Cash,Home and lifestyle,8.8,8,17.604,369.684,44.01
C,Naypyitaw,356.95,Member,2/17/2019,Female,17.8475,4.761904762,420-11-4919,Credit card,Food and beverages,5.5,5,17.8475,374.7975,71.39
C,Naypyitaw,359.6,Member,1/17/2019,Male,17.98,4.761904762,600-38-9738,Credit card,Sports and travel,4.3,5,17.98,377.58,71.92
C,Naypyitaw,363.23,Member,01-08-2019,Female,18.1615,4.761904762,484-22-8230,Cash,Fashion accessories,4.5,7,18.1615,381.3915,51.89
C,Naypyitaw,369.8,Member,01-01-2019,Female,18.49,4.761904762,493-65-6248,Credit card,Sports and travel,7,10,18.49,388.29,36.98
C,Naypyitaw,37,Normal,03-06-2019,Male,1.85,4.761904762,523-38-0215,Credit card,Home and lifestyle,7.9,1,1.85,38.85,37
C,Naypyitaw,372.33,Normal,1/14/2019,Male,18.6165,4.761904762,658-66-3967,Ewallet,Health and beauty,5,7,18.6165,390.9465,53.19
C,Naypyitaw,373.95,Member,01-10-2019,Male,18.6975,4.761904762,603-07-0961,Cash,Electronic accessories,4.9,5,18.6975,392.6475,74.79
C,Naypyitaw,375.5,Normal,03-08-2019,Female,18.775,4.761904762,632-90-0281,Credit card,Fashion accessories,9.3,10,18.775,394.275,37.55
C,Naypyitaw,377.04,Member,03-12-2019,Male,18.852,4.761904762,719-76-3868,Cash,Food and beverages,8.6,4,18.852,395.892,94.26
C,Naypyitaw,38.42,Member,02-02-2019,Female,1.921,4.761904762,390-17-5806,Cash,Food and beverages,8.6,1,1.921,40.341,38.42
C,Naypyitaw,381.68,Normal,02-02-2019,Female,19.084,4.761904762,376-56-3573,Ewallet,Fashion accessories,6.4,4,19.084,400.764,95.42
C,Naypyitaw,382.6,Normal,3/25/2019,Male,19.13,4.761904762,362-58-8315,Cash,Fashion accessories,9.9,5,19.13,401.73,76.52
C,Naypyitaw,385.28,Member,03-12-2019,Male,19.264,4.761904762,266-20-6657,Ewallet,Food and beverages,5.2,7,19.264,404.544,55.04
C,Naypyitaw,387.92,Member,02-06-2019,Male,19.396,4.761904762,595-86-2894,Ewallet,Fashion accessories,9.4,4,19.396,407.316,96.98
C,Naypyitaw,389.04,Normal,3/16/2019,Male,19.452,4.761904762,210-74-9613,Ewallet,Fashion accessories,6.8,4,19.452,408.492,97.26
C,Naypyitaw,389.27,Normal,3/23/2019,Male,19.4635,4.761904762,733-29-1227,Cash,Home and lifestyle,8.5,7,19.4635,408.7335,55.61
C,Naypyitaw,39.42,Normal,1/18/2019,Female,1.971,4.761904762,622-20-1945,Cash,Health and beauty,8.4,1,1.971,41.391,39.42
C,Naypyitaw,397.68,Member,02-06-2019,Female,19.884,4.761904762,183-56-6882,Ewallet,Food and beverages,7.5,4,19.884,417.564,99.42
C,Naypyitaw,399.84,Member,01-12-2019,Male,19.992,4.761904762,659-36-1684,Credit card,Sports and travel,6.5,7,19.992,419.832,57.12
C,Naypyitaw,40.35,Normal,1/29/2019,Male,2.0175,4.761904762,233-67-5758,Ewallet,Health and beauty,6.2,1,2.0175,42.3675,40.35
C,Naypyitaw,403.56,Member,1/14/2019,Female,20.178,4.761904762,377-79-7592,Credit card,Electronic accessories,7.5,9,20.178,423.738,44.84
C,Naypyitaw,408.73,Member,2/23/2019,Male,20.4365,4.761904762,503-07-0930,Credit card,Sports and travel,8.2,7,20.4365,429.1665,58.39
C,Naypyitaw,416.5,Normal,1/13/2019,Female,20.825,4.761904762,732-94-0499,Credit card,Electronic accessories,5.4,10,20.825,437.325,41.65
C,Naypyitaw,418.3,Normal,2/21/2019,Female,20.915,4.761904762,389-70-2397,Cash,Health and beauty,7.2,5,20.915,439.215,83.66
C,Naypyitaw,419.94,Normal,2/17/2019,Female,20.997,4.761904762,123-35-4896,Ewallet,Sports and travel,5.3,9,20.997,440.937,46.66
C,Naypyitaw,42.24,Member,01-03-2019,Female,2.112,4.761904762,687-15-1097,Cash,Health and beauty,9.7,2,2.112,44.352,21.12
C,Naypyitaw,42.85,Member,3/14/2019,Male,2.1425,4.761904762,722-13-2115,Credit card,Sports and travel,9.3,1,2.1425,44.9925,42.85
C,Naypyitaw,420.66,Normal,3/14/2019,Female,21.033,4.761904762,730-70-9830,Ewallet,Home and lifestyle,5.2,6,21.033,441.693,70.11
C,Naypyitaw,421.26,Normal,3/30/2019,Male,21.063,4.761904762,778-89-7974,Cash,Health and beauty,7.4,6,21.063,442.323,70.21
C,Naypyitaw,425.18,Normal,1/18/2019,Male,21.259,4.761904762,781-84-8059,Ewallet,Fashion accessories,5,7,21.259,446.439,60.74
C,Naypyitaw,429.87,Normal,1/14/2019,Male,21.4935,4.761904762,426-39-2418,Cash,Electronic accessories,9.8,7,21.4935,451.3635,61.41
C,Naypyitaw,430.2,Member,2/25/2019,Male,21.51,4.761904762,300-71-4605,Ewallet,Electronic accessories,4.8,5,21.51,451.71,86.04
C,Naypyitaw,433.45,Member,02-11-2019,Male,21.6725,4.761904762,401-09-4232,Ewallet,Home and lifestyle,9.4,5,21.6725,455.1225,86.69
C,Naypyitaw,439.36,Normal,3/23/2019,Female,21.968,4.761904762,333-73-7901,Ewallet,Health and beauty,7.6,8,21.968,461.328,54.92
C,Naypyitaw,439.55,Member,3/14/2019,Male,21.9775,4.761904762,840-19-2096,Ewallet,Electronic accessories,4.4,5,21.9775,461.5275,87.91
C,Naypyitaw,441.36,Member,01-09-2019,Male,22.068,4.761904762,263-10-3913,Credit card,Fashion accessories,8.6,9,22.068,463.428,49.04
C,Naypyitaw,448.56,Normal,1/20/2019,Male,22.428,4.761904762,458-10-8612,Ewallet,Health and beauty,7.6,7,22.428,470.988,64.08
C,Naypyitaw,448.6,Normal,1/26/2019,Female,22.43,4.761904762,225-32-0908,Ewallet,Sports and travel,8.2,10,22.43,471.03,44.86
C,Naypyitaw,449.82,Normal,02-09-2019,Male,22.491,4.761904762,130-98-8941,Cash,Fashion accessories,5.7,7,22.491,472.311,64.26
C,Naypyitaw,454.41,Member,01-10-2019,Male,22.7205,4.761904762,577-34-7579,Cash,Food and beverages,5.4,9,22.7205,477.1305,50.49
C,Naypyitaw,455.46,Normal,03-09-2019,Female,22.773,4.761904762,841-35-6630,Cash,Electronic accessories,8.7,6,22.773,478.233,75.91
C,Naypyitaw,457.17,Member,03-05-2019,Male,22.8585,4.761904762,102-77-2261,Credit card,Health and beauty,4.2,7,22.8585,480.0285,65.31
C,Naypyitaw,46.2,Normal,3/19/2019,Female,2.31,4.761904762,318-81-2368,Cash,Electronic accessories,6.3,1,2.31,48.51,46.2
C,Naypyitaw,461.88,Normal,3/14/2019,Female,23.094,4.761904762,122-61-9553,Cash,Electronic accessories,5.6,9,23.094,484.974,51.32
C,Naypyitaw,462.45,Member,03-02-2019,Female,23.1225,4.761904762,607-76-6216,Credit card,Fashion accessories,8.6,5,23.1225,485.5725,92.49
C,Naypyitaw,465.7,Member,1/27/2019,Female,23.285,4.761904762,325-90-8763,Cash,Electronic accessories,7.6,10,23.285,488.985,46.57
C,Naypyitaw,471.73,Member,3/23/2019,Male,23.5865,4.761904762,474-33-8305,Ewallet,Fashion accessories,6.9,7,23.5865,495.3165,67.39
C,Naypyitaw,473.4,Normal,1/16/2019,Female,23.67,4.761904762,372-62-5264,Cash,Food and beverages,7.6,9,23.67,497.07,52.6
C,Naypyitaw,475.93,Member,2/17/2019,Female,23.7965,4.761904762,201-63-8275,Ewallet,Sports and travel,5.7,7,23.7965,499.7265,67.99
C,Naypyitaw,48.61,Normal,2/25/2019,Male,2.4305,4.761904762,735-06-4124,Cash,Food and beverages,4.4,1,2.4305,51.0405,48.61
C,Naypyitaw,48.71,Member,3/26/2019,Male,2.4355,4.761904762,163-56-7055,Cash,Fashion accessories,4.1,1,2.4355,51.1455,48.71
C,Naypyitaw,483.28,Normal,02-07-2019,Female,24.164,4.761904762,626-43-7888,Ewallet,Fashion accessories,9.6,8,24.164,507.444,60.41
C,Naypyitaw,485.15,Normal,1/30/2019,Female,24.2575,4.761904762,416-13-5917,Ewallet,Food and beverages,9.3,5,24.2575,509.4075,97.03
C,Naypyitaw,486.63,Member,1/27/2019,Female,24.3315,4.761904762,394-41-0748,Ewallet,Fashion accessories,9.5,9,24.3315,510.9615,54.07
C,Naypyitaw,487.8,Normal,03-08-2019,Female,24.39,4.761904762,483-71-1164,Ewallet,Health and beauty,5.3,6,24.39,512.19,81.3
C,Naypyitaw,493.3,Normal,02-03-2019,Female,24.665,4.761904762,718-57-9773,Credit card,Sports and travel,9.4,10,24.665,517.965,49.33
C,Naypyitaw,499.02,Member,3/20/2019,Female,24.951,4.761904762,451-28-5717,Cash,Home and lifestyle,7.3,6,24.951,523.971,83.17
C,Naypyitaw,50.8,Member,2/24/2019,Female,2.54,4.761904762,516-77-6464,Ewallet,Health and beauty,4.1,5,2.54,53.34,10.16
C,Naypyitaw,502.62,Member,1/23/2019,Female,25.131,4.761904762,767-05-1286,Ewallet,Home and lifestyle,5.4,6,25.131,527.751,83.77
C,Naypyitaw,51.47,Member,3/18/2019,Female,2.5735,4.761904762,413-20-6708,Ewallet,Fashion accessories,8.5,1,2.5735,54.0435,51.47
C,Naypyitaw,511.28,Member,3/13/2019,Male,25.564,4.761904762,336-78-2147,Credit card,Home and lifestyle,4.6,8,25.564,536.844,63.91
C,Naypyitaw,513.66,Member,02-10-2019,Female,25.683,4.761904762,196-01-2849,Cash,Fashion accessories,9.5,7,25.683,539.343,73.38
C,Naypyitaw,517.86,Normal,03-02-2019,Female,25.893,4.761904762,408-26-9866,Ewallet,Sports and travel,4.1,7,25.893,543.753,73.98
C,Naypyitaw,52.35,Member,02-12-2019,Male,2.6175,4.761904762,885-56-0389,Cash,Fashion accessories,4,1,2.6175,54.9675,52.35
C,Naypyitaw,52.42,Normal,02-06-2019,Female,2.621,4.761904762,471-06-8611,Credit card,Food and beverages,6.3,1,2.621,55.041,52.42
C,Naypyitaw,52.65,Member,1/30/2019,Female,2.6325,4.761904762,664-14-2882,Credit card,Home and lifestyle,5.8,5,2.6325,55.2825,10.53
C,Naypyitaw,522.08,Normal,3/15/2019,Male,26.104,4.761904762,154-87-7367,Ewallet,Home and lifestyle,6.3,8,26.104,548.184,65.26
C,Naypyitaw,524.88,Member,02-01-2019,Female,26.244,4.761904762,358-88-9262,Ewallet,Food and beverages,5.1,6,26.244,551.124,87.48
C,Naypyitaw,527.76,Normal,02-02-2019,Male,26.388,4.761904762,541-08-3113,Cash,Food and beverages,8.4,8,26.388,554.148,65.97
C,Naypyitaw,53.22,Normal,3/19/2019,Female,2.661,4.761904762,462-78-5240,Cash,Electronic accessories,4.2,2,2.661,55.881,26.61
C,Naypyitaw,54.95,Normal,1/23/2019,Female,2.7475,4.761904762,790-38-4466,Credit card,Health and beauty,9.3,5,2.7475,57.6975,10.99
C,Naypyitaw,541.44,Normal,1/27/2019,Female,27.072,4.761904762,862-59-8517,Cash,Food and beverages,6.2,6,27.072,568.512,90.24
C,Naypyitaw,545.5,Member,03-02-2019,Female,27.275,4.761904762,878-30-2331,Credit card,Sports and travel,7.1,10,27.275,572.775,54.55
C,Naypyitaw,548.32,Member,01-08-2019,Female,27.416,4.761904762,663-86-9076,Ewallet,Food and beverages,8.5,8,27.416,575.736,68.54
C,Naypyitaw,552.23,Normal,01-05-2019,Female,27.6115,4.761904762,433-08-7822,Ewallet,Health and beauty,7.5,7,27.6115,579.8415,78.89
C,Naypyitaw,558.7,Normal,1/15/2019,Male,27.935,4.761904762,660-29-7083,Cash,Electronic accessories,5.8,10,27.935,586.635,55.87
C,Naypyitaw,56.5,Normal,3/13/2019,Male,2.825,4.761904762,584-66-4073,Ewallet,Fashion accessories,9.6,1,2.825,59.325,56.5
C,Naypyitaw,568.4,Member,3/23/2019,Female,28.42,4.761904762,386-27-7606,Credit card,Home and lifestyle,8.1,7,28.42,596.82,81.2
C,Naypyitaw,568.61,Member,1/15/2019,Male,28.4305,4.761904762,314-23-4520,Cash,Health and beauty,9,7,28.4305,597.0405,81.23
C,Naypyitaw,575.12,Normal,2/19/2019,Male,28.756,4.761904762,886-77-9084,Ewallet,Electronic accessories,5.5,8,28.756,603.876,71.89
C,Naypyitaw,580.16,Member,3/30/2019,Female,29.008,4.761904762,131-15-8856,Credit card,Food and beverages,4,8,29.008,609.168,72.52
C,Naypyitaw,581.42,Normal,03-05-2019,Female,29.071,4.761904762,730-50-9884,Ewallet,Sports and travel,4,7,29.071,610.491,83.06
C,Naypyitaw,581.98,Normal,01-10-2019,Female,29.099,4.761904762,887-42-0517,Credit card,Sports and travel,6.6,7,29.099,611.079,83.14
C,Naypyitaw,587.6,Normal,1/29/2019,Male,29.38,4.761904762,137-63-5492,Ewallet,Electronic accessories,9,10,29.38,616.98,58.76
C,Naypyitaw,589.5,Normal,02-07-2019,Male,29.475,4.761904762,648-94-3045,Ewallet,Health and beauty,8.1,10,29.475,618.975,58.95
C,Naypyitaw,59.05,Normal,2/17/2019,Male,2.9525,4.761904762,389-25-3394,Cash,Electronic accessories,9.4,5,2.9525,62.0025,11.81
C,Naypyitaw,595.14,Normal,1/21/2019,Female,29.757,4.761904762,870-72-4431,Credit card,Health and beauty,5.5,6,29.757,624.897,99.19
C,Naypyitaw,596.1,Normal,3/14/2019,Male,29.805,4.761904762,379-17-6588,Cash,Fashion accessories,5.3,10,29.805,625.905,59.61
C,Naypyitaw,597.73,Normal,3/25/2019,Male,29.8865,4.761904762,699-14-3026,Ewallet,Electronic accessories,4.1,7,29.8865,627.6165,85.39
C,Naypyitaw,599.2,Member,03-02-2019,Male,29.96,4.761904762,725-54-0677,Cash,Health and beauty,5.3,7,29.96,629.16,85.6
C,Naypyitaw,599.85,Member,01-04-2019,Female,29.9925,4.761904762,672-51-8681,Credit card,Electronic accessories,9.7,9,29.9925,629.8425,66.65
C,Naypyitaw,60.25,Member,2/16/2019,Male,3.0125,4.761904762,273-84-2164,Ewallet,Electronic accessories,5.5,5,3.0125,63.2625,12.05
C,Naypyitaw,60.87,Member,1/24/2019,Female,3.0435,4.761904762,443-60-9639,Cash,Home and lifestyle,5.5,1,3.0435,63.9135,60.87
C,Naypyitaw,60.95,Member,2/18/2019,Female,3.0475,4.761904762,652-49-6720,Ewallet,Electronic accessories,5.9,1,3.0475,63.9975,60.95
C,Naypyitaw,601.09,Member,2/27/2019,Female,30.0545,4.761904762,759-98-4285,Credit card,Health and beauty,8,7,30.0545,631.1445,85.87
C,Naypyitaw,621.2,Normal,02-11-2019,Male,31.06,4.761904762,796-12-2025,Cash,Fashion accessories,5.9,10,31.06,652.26,62.12
C,Naypyitaw,621.8,Normal,1/31/2019,Female,31.09,4.761904762,189-55-2313,Ewallet,Fashion accessories,6,10,31.09,652.89,62.18
C,Naypyitaw,63.24,Member,02-09-2019,Female,3.162,4.761904762,428-83-5800,Cash,Food and beverages,7.3,3,3.162,66.402,21.08
C,Naypyitaw,631.71,Member,1/25/2019,Female,31.5855,4.761904762,394-55-6384,Cash,Sports and travel,6.7,9,31.5855,663.2955,70.19
C,Naypyitaw,639.8,Member,02-03-2019,Male,31.99,4.761904762,326-78-5178,Cash,Food and beverages,9.5,7,31.99,671.79,91.4
C,Naypyitaw,64.99,Normal,1/26/2019,Female,3.2495,4.761904762,881-41-7302,Credit card,Fashion accessories,4.5,1,3.2495,68.2395,64.99
C,Naypyitaw,647.76,Normal,1/28/2019,Female,32.388,4.761904762,400-89-4171,Cash,Sports and travel,9.3,8,32.388,680.148,80.97
C,Naypyitaw,649.5,Normal,3/24/2019,Male,32.475,4.761904762,538-22-0304,Cash,Electronic accessories,5.2,10,32.475,681.975,64.95
C,Naypyitaw,65.8,Normal,03-07-2019,Female,3.29,4.761904762,821-07-3596,Ewallet,Fashion accessories,5.6,4,3.29,69.09,16.45
C,Naypyitaw,655.92,Member,01-08-2019,Female,32.796,4.761904762,845-94-6841,Cash,Food and beverages,4,9,32.796,688.716,72.88
C,Naypyitaw,66.94,Normal,02-10-2019,Female,3.347,4.761904762,838-78-4295,Ewallet,Health and beauty,6.7,2,3.347,70.287,33.47
C,Naypyitaw,668.43,Normal,2/22/2019,Male,33.4215,4.761904762,743-88-1662,Ewallet,Sports and travel,8.7,7,33.4215,701.8515,95.49
C,Naypyitaw,674.59,Normal,01-09-2019,Male,33.7295,4.761904762,189-40-5216,Cash,Electronic accessories,6,7,33.7295,708.3195,96.37
C,Naypyitaw,68.12,Member,01-07-2019,Female,3.406,4.761904762,232-16-2483,Ewallet,Sports and travel,6.8,1,3.406,71.526,68.12
C,Naypyitaw,68.16,Member,03-08-2019,Male,3.408,4.761904762,549-96-4200,Ewallet,Food and beverages,7,4,3.408,71.568,17.04
C,Naypyitaw,68.98,Member,1/21/2019,Male,3.449,4.761904762,162-65-8559,Cash,Food and beverages,4.8,1,3.449,72.429,68.98
C,Naypyitaw,684.53,Member,2/16/2019,Female,34.2265,4.761904762,587-03-7455,Ewallet,Fashion accessories,4.9,7,34.2265,718.7565,97.79
C,Naypyitaw,686,Member,02-05-2019,Female,34.3,4.761904762,338-65-2210,Cash,Health and beauty,9.1,10,34.3,720.3,68.6
C,Naypyitaw,687.84,Normal,2/28/2019,Female,34.392,4.761904762,399-46-5918,Cash,Electronic accessories,8.2,8,34.392,722.232,85.98
C,Naypyitaw,698.67,Normal,2/19/2019,Female,34.9335,4.761904762,183-21-3799,Ewallet,Electronic accessories,7.2,9,34.9335,733.6035,77.63
C,Naypyitaw,699.72,Normal,1/23/2019,Male,34.986,4.761904762,148-41-7930,Cash,Health and beauty,6.1,7,34.986,734.706,99.96
C,Naypyitaw,706.95,Normal,03-01-2019,Male,35.3475,4.761904762,189-98-2939,Cash,Fashion accessories,7.2,9,35.3475,742.2975,78.55
C,Naypyitaw,708.4,Member,3/19/2019,Female,35.42,4.761904762,155-45-3814,Ewallet,Electronic accessories,4.7,8,35.42,743.82,88.55
